statsec;deelgemeente;gemeente;statsec_naam;gemeente_naam;provincie;statsec_naam_lang;deelgemeente_naam
92142C090;92142C;92142;Beuzet-Habitations Dispersees;Gembloux; ;Beuzet-Habitations Dispersees (92142C090);Beuzet
92142C10-;92142C;92142;Ferooz;Gembloux; ;Ferooz (92142C10-);Beuzet
92142C112;92142C;92142;Bauloi-Centre;Gembloux; ;Bauloi-Centre (92142C112);Beuzet
92142C191;92142C;92142;Bauloi - Pre Du Rombu;Gembloux; ;Bauloi - Pre Du Rombu (92142C191);Beuzet
92142D00-;92142D;92142;Isnes-Sauvage;Gembloux; ;Isnes-Sauvage (92142D00-);Isnes
92142D01-;92142D;92142;Isnes-Les Dames;Gembloux; ;Isnes-Les Dames (92142D01-);Isnes
92142D09-;92142D;92142;Isnes-Habitations Dispersees;Gembloux; ;Isnes-Habitations Dispersees (92142D09-);Isnes
92142E00-;92142E;92142;Bossiere-Centre;Gembloux; ;Bossiere-Centre (92142E00-);Bossi+¿re
92142E08-;92142E;92142;Vichenet - Haute Bise;Gembloux; ;Vichenet - Haute Bise (92142E08-);Bossi+¿re
92142E09-;92142E;92142;Bossiere - Habitations Disp;Gembloux; ;Bossiere - Habitations Disp (92142E09-);Bossi+¿re
92142E10-;92142E;92142;Golzinne-Centre;Gembloux; ;Golzinne-Centre (92142E10-);Bossi+¿re
92142E112;92142E;92142;Ramonerie;Gembloux; ;Ramonerie (92142E112);Bossi+¿re
92142E191;92142E;92142;Golzinne - Habitations Disp;Gembloux; ;Golzinne - Habitations Disp (92142E191);Bossi+¿re
92142F00-;92142F;92142;Mazy-Centre;Gembloux; ;Mazy-Centre (92142F00-);Mazy
92142F01-;92142F;92142;Mazy-Centre-Ouest;Gembloux; ;Mazy-Centre-Ouest (92142F01-);Mazy
92142F02-;92142F;92142;Mazy-Centre-Nord;Gembloux; ;Mazy-Centre-Nord (92142F02-);Mazy
92142F09-;92142F;92142;Mazy - Habitations Dispersees;Gembloux; ;Mazy - Habitations Dispersees (92142F09-);Mazy
92142G00-;92142G;92142;Bothey-Centre;Gembloux; ;Bothey-Centre (92142G00-);Bothey
92142G09-;92142G;92142;Bothey-Habitations Dispersees;Gembloux; ;Bothey-Habitations Dispersees (92142G09-);Bothey
92142H00-;92142H;92142;Corroy-Le-Chateau-Centre;Gembloux; ;Corroy-Le-Chateau-Centre (92142H00-);Corroy-le-Ch+óteau
92142H012;92142H;92142;Bruynehes;Gembloux; ;Bruynehes (92142H012);Corroy-le-Ch+óteau
92142H091;92142H;92142;Corroy-Le-Chateau - Hab Disp;Gembloux; ;Corroy-Le-Chateau - Hab Disp (92142H091);Corroy-le-Ch+óteau
92142ZZZZ;92142ONBE;92142;Gembloux - niet te lokaliseren;Gembloux; ;Gembloux - niet te lokaliseren (92142ZZZZ);Gembloux - niet te lokaliseren
93010A000;93010A;93010;Cerfontaine-Centre;Cerfontaine; ;Cerfontaine-Centre (93010A000);Cerfontaine
93010A010;93010A;93010;Au Dela De L'eau;Cerfontaine; ;Au Dela De L'eau (93010A010);Cerfontaine
93010A020;93010A;93010;Momplaisir;Cerfontaine; ;Momplaisir (93010A020);Cerfontaine
93010A032;93010A;93010;Malcampe;Cerfontaine; ;Malcampe (93010A032);Cerfontaine
93010A043;93010A;93010;Vert Pweri;Cerfontaine; ;Vert Pweri (93010A043);Cerfontaine
93010A064;93010A;93010;Les Roches -Les Vaux;Cerfontaine; ;Les Roches -Les Vaux (93010A064);Cerfontaine
93010A091;93010A;93010;Cerfontaine-Habitations Disp;Cerfontaine; ;Cerfontaine-Habitations Disp (93010A091);Cerfontaine
93010A162;93010A;93010;Domaine De Revleumont;Cerfontaine; ;Domaine De Revleumont (93010A162);Cerfontaine
93010A191;93010A;93010;Bois De Cerfontaine;Cerfontaine; ;Bois De Cerfontaine (93010A191);Cerfontaine
93010A265;93010A;93010;Les Frenes;Cerfontaine; ;Les Frenes (93010A265);Cerfontaine
93010B00-;93010B;93010;Soumoy-Centre;Cerfontaine; ;Soumoy-Centre (93010B00-);Soumoy
93010B09-;93010B;93010;Soumoy-Habitations Dispersees;Cerfontaine; ;Soumoy-Habitations Dispersees (93010B09-);Soumoy
93010C000;93010C;93010;Silenrieux-Centre;Cerfontaine; ;Silenrieux-Centre (93010C000);Silenrieux
93010C012;93010C;93010;Pisselotte - Battefer;Cerfontaine; ;Pisselotte - Battefer (93010C012);Silenrieux
93010C081;93010C;93010;Valentinoise - Bierlee;Cerfontaine; ;Valentinoise - Bierlee (93010C081);Silenrieux
93010C09-;93010C;93010;Falemprise - Nazareth;Cerfontaine; ;Falemprise - Nazareth (93010C09-);Silenrieux
93010D00-;93010D;93010;Daussois-Centre;Cerfontaine; ;Daussois-Centre (93010D00-);Daussois
93010D01-;93010D;93010;Le Trieu;Cerfontaine; ;Le Trieu (93010D01-);Daussois
93010D09-;93010D;93010;Daussois - Habitations Disp;Cerfontaine; ;Daussois - Habitations Disp (93010D09-);Daussois
93010E000;93010E;93010;Villers-Deux-Eglises-Centre;Cerfontaine; ;Villers-Deux-Eglises-Centre (93010E000);Villers-Deux-+ëglises
93010E090;93010E;93010;Villers-Deux-Eglises-Hab Disp;Cerfontaine; ;Villers-Deux-Eglises-Hab Disp (93010E090);Villers-Deux-+ëglises
93010F00-;93010F;93010;Senzeille-Centre;Cerfontaine; ;Senzeille-Centre (93010F00-);Senzeille
93010F012;93010F;93010;La Chapelotte;Cerfontaine; ;La Chapelotte (93010F012);Senzeille
93010F091;93010F;93010;Campagne De Senzeille;Cerfontaine; ;Campagne De Senzeille (93010F091);Senzeille
93010F19-;93010F;93010;Bois De Senzeille;Cerfontaine; ;Bois De Senzeille (93010F19-);Senzeille
93010ZZZZ;93010ONBE;93010;Cerfontaine - niet te lokaliseren;Cerfontaine; ;Cerfontaine - niet te lokaliseren (93010ZZZZ);Cerfontaine - niet te lokaliseren
93014A00-;93014A;93014;Couvin-Centre;Couvin; ;Couvin-Centre (93014A00-);Couvin
93014A01-;93014A;93014;Grand Rue;Couvin; ;Grand Rue (93014A01-);Couvin
93014A02-;93014A;93014;Route De Petigny;Couvin; ;Route De Petigny (93014A02-);Couvin
93014A03-;93014A;93014;Sainte-Barbe;Couvin; ;Sainte-Barbe (93014A03-);Couvin
93014A040;93014A;93014;Les Hayettes;Couvin; ;Les Hayettes (93014A040);Couvin
93014A052;93014A;93014;La Foulerie;Couvin; ;La Foulerie (93014A052);Couvin
93014A063;93014A;93014;Fond De L'eau;Couvin; ;Fond De L'eau (93014A063);Couvin
93014A07-;93014A;93014;Zoning Industriel;Couvin; ;Zoning Industriel (93014A07-);Couvin
93014A080;93014A;93014;Couvin-Habitations Disp -Nord;Couvin; ;Couvin-Habitations Disp -Nord (93014A080);Couvin
93014A091;93014A;93014;Couvin-Habitations Disp -Sud;Couvin; ;Couvin-Habitations Disp -Sud (93014A091);Couvin
93014A19-;93014A;93014;Bois De Couvin;Couvin; ;Bois De Couvin (93014A19-);Couvin
93014A29-;93014A;93014;Regniessart - Franche Foret;Couvin; ;Regniessart - Franche Foret (93014A29-);Couvin
93014B00-;93014B;93014;Petigny-Centre;Couvin; ;Petigny-Centre (93014B00-);Petigny
93014B012;93014B;93014;Les Monts;Couvin; ;Les Monts (93014B012);Petigny
93014B063;93014B;93014;Les Roches;Couvin; ;Les Roches (93014B063);Petigny
93014B091;93014B;93014;Petigny-Habitations Dispersees;Couvin; ;Petigny-Habitations Dispersees (93014B091);Petigny
93014B102;93014B;93014;La Platinerie;Couvin; ;La Platinerie (93014B102);Petigny
93014B191;93014B;93014;Bois De Petigny;Couvin; ;Bois De Petigny (93014B191);Petigny
93014C00-;93014C;93014;Bruly-Centre;Couvin; ;Bruly-Centre (93014C00-);Br++ly
93014C012;93014C;93014;Moulin Manteau;Couvin; ;Moulin Manteau (93014C012);Br++ly
93014C08-;93014C;93014;Tri Pachaux - La Tauminerie;Couvin; ;Tri Pachaux - La Tauminerie (93014C08-);Br++ly
93014C091;93014C;93014;Moulin Manteau-Censes-Severin- Brise-La Forge Du Prince;Couvin; ;Moulin Manteau-Censes-Severin- Brise-La Forge Du Prince (93014C091);Br++ly
93014D00-;93014D;93014;Petite-Chapelle-Centre;Couvin; ;Petite-Chapelle-Centre (93014D00-);Petite-Chapelle
93014D012;93014D;93014;Verte Place;Couvin; ;Verte Place (93014D012);Petite-Chapelle
93014D091;93014D;93014;Petite-Chapelle - Hab Disp;Couvin; ;Petite-Chapelle - Hab Disp (93014D091);Petite-Chapelle
93014E00-;93014E;93014;Cul-Des-Sarts-Centre;Couvin; ;Cul-Des-Sarts-Centre (93014E00-);Cul-des-Sarts
93014E012;93014E;93014;Monument - Cite;Couvin; ;Monument - Cite (93014E012);Cul-des-Sarts
93014E022;93014E;93014;Les Riezes;Couvin; ;Les Riezes (93014E022);Cul-des-Sarts
93014E081;93014E;93014;Gue Des Bagniaux;Couvin; ;Gue Des Bagniaux (93014E081);Cul-des-Sarts
93014E091;93014E;93014;Les Plains;Couvin; ;Les Plains (93014E091);Cul-des-Sarts
93014E19-;93014E;93014;Grande Taille - Bois De Croy;Couvin; ;Grande Taille - Bois De Croy (93014E19-);Cul-des-Sarts
93014F062;93014F;93014;La Forestiere;Couvin; ;La Forestiere (93014F062);Br++ly-de-Pesche
93014F091;93014F;93014;Bruly-De-Pesche;Couvin; ;Bruly-De-Pesche (93014F091);Br++ly-de-Pesche
93014G00-;93014G;93014;Presgaux-Centre;Couvin; ;Presgaux-Centre (93014G00-);Presgaux
93014G012;93014G;93014;Les Trieux;Couvin; ;Les Trieux (93014G012);Presgaux
93014G023;93014G;93014;Fraiche Fontaine;Couvin; ;Fraiche Fontaine (93014G023);Presgaux
93014G034;93014G;93014;La Naille;Couvin; ;La Naille (93014G034);Presgaux
93014G091;93014G;93014;Presgaux - Habitations Disp;Couvin; ;Presgaux - Habitations Disp (93014G091);Presgaux
93014G19-;93014G;93014;Bois De Presgaux;Couvin; ;Bois De Presgaux (93014G19-);Presgaux
93014H000;93014H;93014;Gonrieux-Centre;Couvin; ;Gonrieux-Centre (93014H000);Gonrieux
93014H091;93014H;93014;Gonrieux - Habitations Disp;Couvin; ;Gonrieux - Habitations Disp (93014H091);Gonrieux
93014H19-;93014H;93014;Bois De Gonrieux;Couvin; ;Bois De Gonrieux (93014H19-);Gonrieux
93014H212;93014H;93014;La Barriere;Couvin; ;La Barriere (93014H212);Gonrieux
93014J00-;93014J;93014;Pesche-Centre;Couvin; ;Pesche-Centre (93014J00-);Pesche
93014J01-;93014J;93014;Rue Grande;Couvin; ;Rue Grande (93014J01-);Pesche
93014J022;93014J;93014;Rues De Boussu Et De Dailly;Couvin; ;Rues De Boussu Et De Dailly (93014J022);Pesche
93014J081;93014J;93014;Lissieux-Hubert Chene - Tri Pere Leclercq;Couvin; ;Lissieux-Hubert Chene - Tri Pere Leclercq (93014J081);Pesche
93014J09-;93014J;93014;Fond De L'eau;Couvin; ;Fond De L'eau (93014J09-);Pesche
93014K00-;93014K;93014;Dailly-Centre;Couvin; ;Dailly-Centre (93014K00-);Dailly
93014K09-;93014K;93014;Dailly-Habitations Dispersees;Couvin; ;Dailly-Habitations Dispersees (93014K09-);Dailly
93014L00-;93014L;93014;Aublain-Centre;Couvin; ;Aublain-Centre (93014L00-);Aublain
93014L09-;93014L;93014;Aublain-Habitations Dispersees;Couvin; ;Aublain-Habitations Dispersees (93014L09-);Aublain
93014L19-;93014L;93014;Bois D'aublain;Couvin; ;Bois D'aublain (93014L19-);Aublain
93014M00-;93014M;93014;Boussu-En-Fagne-Centre;Couvin; ;Boussu-En-Fagne-Centre (93014M00-);Boussu-en-Fagne
93014M09-;93014M;93014;Fagne De Boussu;Couvin; ;Fagne De Boussu (93014M09-);Boussu-en-Fagne
93014M102;93014M;93014;Geronsart - Culot Du Bois;Couvin; ;Geronsart - Culot Du Bois (93014M102);Boussu-en-Fagne
93014M191;93014M;93014;Geronsart - Habitations Disp;Couvin; ;Geronsart - Habitations Disp (93014M191);Boussu-en-Fagne
93014N00-;93014N;93014;Frasnes-Centre;Couvin; ;Frasnes-Centre (93014N00-);Frasnes
93014N01-;93014N;93014;Le Camp;Couvin; ;Le Camp (93014N01-);Frasnes
93014N022;93014N;93014;St Joseph;Couvin; ;St Joseph (93014N022);Frasnes
93014N073;93014N;93014;Le Lion;Couvin; ;Le Lion (93014N073);Frasnes
93014N091;93014N;93014;Frasnes-Habitations Dispersees;Couvin; ;Frasnes-Habitations Dispersees (93014N091);Frasnes
93014N19-;93014N;93014;Geronsarts;Couvin; ;Geronsarts (93014N19-);Frasnes
93014P00-;93014P;93014;Mariembourg-Centre;Couvin; ;Mariembourg-Centre (93014P00-);Mariembourg
93014P010;93014P;93014;Mariembourg-Centre Ouest;Couvin; ;Mariembourg-Centre Ouest (93014P010);Mariembourg
93014P02-;93014P;93014;Mariembourg - Station;Couvin; ;Mariembourg - Station (93014P02-);Mariembourg
93014P03-;93014P;93014;Grand Route;Couvin; ;Grand Route (93014P03-);Mariembourg
93014P04-;93014P;93014;Herdal;Couvin; ;Herdal (93014P04-);Mariembourg
93014P052;93014P;93014;Dry Cinse Catherine;Couvin; ;Dry Cinse Catherine (93014P052);Mariembourg
93014P062;93014P;93014;Mariembourg Les Campings;Couvin; ;Mariembourg Les Campings (93014P062);Mariembourg
93014P073;93014P;93014;Mariembourg Parc Industriel;Couvin; ;Mariembourg Parc Industriel (93014P073);Mariembourg
93014P081;93014P;93014;Mariembourg-Champs;Couvin; ;Mariembourg-Champs (93014P081);Mariembourg
93014P091;93014P;93014;Terre Du Roi;Couvin; ;Terre Du Roi (93014P091);Mariembourg
93014P114;93014P;93014;Les Aubepines;Couvin; ;Les Aubepines (93014P114);Mariembourg
93014ZZZZ;93014ONBE;93014;Couvin - niet te lokaliseren;Couvin; ;Couvin - niet te lokaliseren (93014ZZZZ);Couvin - niet te lokaliseren
93018A000;93018A;93018;Doische-Centre;Doische; ;Doische-Centre (93018A000);Doische
93018A01-;93018A;93018;Doische-Centre Nord;Doische; ;Doische-Centre Nord (93018A01-);Doische
93018A060;93018A;93018;Immovacances;Doische; ;Immovacances (93018A060);Doische
93018A080;93018A;93018;Fagne De Doische;Doische; ;Fagne De Doische (93018A080);Doische
93018A09-;93018A;93018;Haute Campagne (Doische);Doische; ;Haute Campagne (Doische) (93018A09-);Doische
93018B00-;93018B;93018;Vaucelles-Centre;Doische; ;Vaucelles-Centre (93018B00-);Vaucelles
93018B09-;93018B;93018;Vaucelles - Habitations Disp;Doische; ;Vaucelles - Habitations Disp (93018B09-);Vaucelles
93018C000;93018C;93018;Niverlee-Centre;Doische; ;Niverlee-Centre (93018C000);Niverl+®e
93018C09-;93018C;93018;Tri Levaux - Devant Le Mont;Doische; ;Tri Levaux - Devant Le Mont (93018C09-);Niverl+®e
93018D000;93018D;93018;Matagne-La-Petite-Centre;Doische; ;Matagne-La-Petite-Centre (93018D000);Matagne-la-Petite
93018D062;93018D;93018;Fontaine Du Roi;Doische; ;Fontaine Du Roi (93018D062);Matagne-la-Petite
93018D08-;93018D;93018;Fagne De Matagne-La-Petite;Doische; ;Fagne De Matagne-La-Petite (93018D08-);Matagne-la-Petite
93018D091;93018D;93018;Haute Campagne (Matagne-La-Pt);Doische; ;Haute Campagne (Matagne-La-Pt) (93018D091);Matagne-la-Petite
93018E00-;93018E;93018;Matagne-La-Grande-Centre;Doische; ;Matagne-La-Grande-Centre (93018E00-);Matagne-la-Grande
93018E012;93018E;93018;La Conturelle;Doische; ;La Conturelle (93018E012);Matagne-la-Grande
93018E081;93018E;93018;Haute Campagne (Matagne-La-Gr);Doische; ;Haute Campagne (Matagne-La-Gr) (93018E081);Matagne-la-Grande
93018E09-;93018E;93018;Fagne De Matagne-La-Grande;Doische; ;Fagne De Matagne-La-Grande (93018E09-);Matagne-la-Grande
93018F000;93018F;93018;Romeree-Centre;Doische; ;Romeree-Centre (93018F000);Romer+®e
93018F090;93018F;93018;Haute Campagne (Romeree);Doische; ;Haute Campagne (Romeree) (93018F090);Romer+®e
93018F19-;93018F;93018;Fagne De Romeree;Doische; ;Fagne De Romeree (93018F19-);Romer+®e
93018G00-;93018G;93018;Gimnee-Centre;Doische; ;Gimnee-Centre (93018G00-);Gimn+®e
93018G010;93018G;93018;La Chapelle;Doische; ;La Chapelle (93018G010);Gimn+®e
93018G08-;93018G;93018;Fagne De Gimnee;Doische; ;Fagne De Gimnee (93018G08-);Gimn+®e
93018G090;93018G;93018;Haute Campagne (Gimnee);Doische; ;Haute Campagne (Gimnee) (93018G090);Gimn+®e
93018H00-;93018H;93018;Vodelee-Centre;Doische; ;Vodelee-Centre (93018H00-);Vodel+®e
93018H09-;93018H;93018;Vodelee-Habitations Dispersees;Doische; ;Vodelee-Habitations Dispersees (93018H09-);Vodel+®e
93018J00-;93018J;93018;Soulme-Centre;Doische; ;Soulme-Centre (93018J00-);Soulme
93018J08-;93018J;93018;La Champelle;Doische; ;La Champelle (93018J08-);Soulme
93018J09-;93018J;93018;Soulme-Habitations Dispersees;Doische; ;Soulme-Habitations Dispersees (93018J09-);Soulme
93018K00-;93018K;93018;Gochenee-Centre;Doische; ;Gochenee-Centre (93018K00-);Gochen+®e
93018K012;93018K;93018;Oriemont;Doische; ;Oriemont (93018K012);Gochen+®e
93018K091;93018K;93018;Gochenee - Habitations Disp;Doische; ;Gochenee - Habitations Disp (93018K091);Gochen+®e
93018ZZZZ;93018ONBE;93018;Doische - niet te lokaliseren;Doische; ;Doische - niet te lokaliseren (93018ZZZZ);Doische - niet te lokaliseren
93022A001;93022A;93022;Florennes-Centre;Florennes; ;Florennes-Centre (93022A001);Florennes
93022A01-;93022A;93022;Les Houilleres - Notre Dame De Foy - Route De Philippevil;Florennes; ;Les Houilleres - Notre Dame De Foy - Route De Philippevil (93022A01-);Florennes
93022A02-;93022A;93022;Route Mettet;Florennes; ;Route Mettet (93022A02-);Florennes
93022A032;93022A;93022;Chapelle St Pierre;Florennes; ;Chapelle St Pierre (93022A032);Florennes
93022A043;93022A;93022;La Sault-Abbaye;Florennes; ;La Sault-Abbaye (93022A043);Florennes
93022A082;93022A;93022;La Valette - Platinerie;Florennes; ;La Valette - Platinerie (93022A082);Florennes
93022A091;93022A;93022;Richa - Bois De La Ville;Florennes; ;Richa - Bois De La Ville (93022A091);Florennes
93022A10-;93022A;93022;Chaumont;Florennes; ;Chaumont (93022A10-);Florennes
93022A19-;93022A;93022;Bois Joly;Florennes; ;Bois Joly (93022A19-);Florennes
93022A20-;93022A;93022;Les Pavillons;Florennes; ;Les Pavillons (93022A20-);Florennes
93022A212;93022A;93022;Europe;Florennes; ;Europe (93022A212);Florennes
93022A291;93022A;93022;Campagne De Pavillons;Florennes; ;Campagne De Pavillons (93022A291);Florennes
93022A39-;93022A;93022;Aerodrome;Florennes; ;Aerodrome (93022A39-);Florennes
93022B00-;93022B;93022;Corenne-Centre;Florennes; ;Corenne-Centre (93022B00-);Corenne
93022B09-;93022B;93022;Corenne - Habitations Disp;Florennes; ;Corenne - Habitations Disp (93022B09-);Corenne
93022B19-;93022B;93022;Aerodrome;Florennes; ;Aerodrome (93022B19-);Corenne
93022C00-;93022C;93022;Flavion-Centre;Florennes; ;Flavion-Centre (93022C00-);Flavion
93022C09-;93022C;93022;Les Bris-Le Charnoi-Spinette;Florennes; ;Les Bris-Le Charnoi-Spinette (93022C09-);Flavion
93022C19-;93022C;93022;Biert;Florennes; ;Biert (93022C19-);Flavion
93022D00-;93022D;93022;Morville-Centre;Florennes; ;Morville-Centre (93022D00-);Morville
93022D062;93022D;93022;Parc De Bois Du Roi;Florennes; ;Parc De Bois Du Roi (93022D062);Morville
93022D08-;93022D;93022;Campagne De Morville;Florennes; ;Campagne De Morville (93022D08-);Morville
93022D091;93022D;93022;Bois De Morville;Florennes; ;Bois De Morville (93022D091);Morville
93022E000;93022E;93022;Rosee-Centre;Florennes; ;Rosee-Centre (93022E000);Ros+®e
93022E090;93022E;93022;Rosee-Habitations Dispersees;Florennes; ;Rosee-Habitations Dispersees (93022E090);Ros+®e
93022E19-;93022E;93022;Aerodrome;Florennes; ;Aerodrome (93022E19-);Ros+®e
93022F000;93022F;93022;Hemptinne-Centre;Florennes; ;Hemptinne-Centre (93022F000);Hemptinne
93022F09-;93022F;93022;Hemptinne - Habitations Disp;Florennes; ;Hemptinne - Habitations Disp (93022F09-);Hemptinne
93022G000;93022G;93022;Saint-Aubin-Centre;Florennes; ;Saint-Aubin-Centre (93022G000);Saint-Aubin
93022G01-;93022G;93022;Saint-Aubin-Centre Sud;Florennes; ;Saint-Aubin-Centre Sud (93022G01-);Saint-Aubin
93022G09-;93022G;93022;Saint-Aubin-Habitations Disp;Florennes; ;Saint-Aubin-Habitations Disp (93022G09-);Saint-Aubin
93022G112;93022G;93022;Maladrie;Florennes; ;Maladrie (93022G112);Saint-Aubin
93022G191;93022G;93022;Pont Du Sansoir;Florennes; ;Pont Du Sansoir (93022G191);Saint-Aubin
93022H00-;93022H;93022;Morialme-Centre;Florennes; ;Morialme-Centre (93022H00-);Morialm+®
93022H01-;93022H;93022;Croix Meurice;Florennes; ;Croix Meurice (93022H01-);Morialm+®
93022H02-;93022H;93022;Station - Fort Jaco (Rue);Florennes; ;Station - Fort Jaco (Rue) (93022H02-);Morialm+®
93022H032;93022H;93022;Benne Brulee;Florennes; ;Benne Brulee (93022H032);Morialm+®
93022H091;93022H;93022;Morialme - Habitations Disp;Florennes; ;Morialme - Habitations Disp (93022H091);Morialm+®
93022H113;93022H;93022;Les Bruyeres;Florennes; ;Les Bruyeres (93022H113);Morialm+®
93022H212;93022H;93022;Minieres;Florennes; ;Minieres (93022H212);Morialm+®
93022H291;93022H;93022;Campagne D'oret;Florennes; ;Campagne D'oret (93022H291);Morialm+®
93022J00-;93022J;93022;Thy-Le-Bauduin-Centre;Florennes; ;Thy-Le-Bauduin-Centre (93022J00-);Thy-le-Bauduin
93022J01-;93022J;93022;Thy-Le-Bauduin-Centre Nord;Florennes; ;Thy-Le-Bauduin-Centre Nord (93022J01-);Thy-le-Bauduin
93022J09-;93022J;93022;Thy-Le-Bauduin - Hab Disp;Florennes; ;Thy-Le-Bauduin - Hab Disp (93022J09-);Thy-le-Bauduin
93022K00-;93022K;93022;Hanzinelle-Centre;Florennes; ;Hanzinelle-Centre (93022K00-);Hanzinelle
93022K09-;93022K;93022;Hanzinelle - Habitations Disp;Florennes; ;Hanzinelle - Habitations Disp (93022K09-);Hanzinelle
93022K11-;93022K;93022;Donveau;Florennes; ;Donveau (93022K11-);Hanzinelle
93022L00-;93022L;93022;Hanzinne-Centre;Florennes; ;Hanzinne-Centre (93022L00-);Hanzinne
93022L012;93022L;93022;Le Matignon;Florennes; ;Le Matignon (93022L012);Hanzinne
93022L09-;93022L;93022;Hanzinne - Hab Disp - Est;Florennes; ;Hanzinne - Hab Disp - Est (93022L09-);Hanzinne
93022L191;93022L;93022;Hanzinne - Hab Disp - Ouest;Florennes; ;Hanzinne - Hab Disp - Ouest (93022L191);Hanzinne
93022ZZZZ;93022ONBE;93022;Florennes - niet te lokaliseren;Florennes; ;Florennes - niet te lokaliseren (93022ZZZZ);Florennes - niet te lokaliseren
93056A00-;93056A;93056;Philippeville-Centre;Philippeville; ;Philippeville-Centre (93056A00-);Philippeville
93056A01-;93056A;93056;Gendarmerie;Philippeville; ;Gendarmerie (93056A01-);Philippeville
93056A02-;93056A;93056;Nouveau Lycee;Philippeville; ;Nouveau Lycee (93056A02-);Philippeville
93056A030;93056A;93056;Cite Terrienne Et Presle;Philippeville; ;Cite Terrienne Et Presle (93056A030);Philippeville
93056A042;93056A;93056;Gare - 4 Bras - Abattoir;Philippeville; ;Gare - 4 Bras - Abattoir (93056A042);Philippeville
93056A052;93056A;93056;Les Baraques;Philippeville; ;Les Baraques (93056A052);Philippeville
93056A081;93056A;93056;Echerennes;Philippeville; ;Echerennes (93056A081);Philippeville
93056A091;93056A;93056;Vachefontain - Les Machenees;Philippeville; ;Vachefontain - Les Machenees (93056A091);Philippeville
93056B00-;93056B;93056;Vodecee-Centre;Philippeville; ;Vodecee-Centre (93056B00-);Vodec+®e
93056B09-;93056B;93056;Vodecee-Habitations Dispersees;Philippeville; ;Vodecee-Habitations Dispersees (93056B09-);Vodec+®e
